frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
403,7,4,3,10,11,0.7165972102772106,10.71800384670496
404,7,5,2,9,12,0.6821774492661158,9.425397031009197
405,7,6,2,9,13,0.6336215551082904,10.122128762304783
406,7,4,2,9,11,0.7180338393558156,12.062275782227516
407,7,5,2,9,12,0.6682764862974485,12.132833246141672
408,7,5,2,9,12,0.6511097947756449,14.77052504196763
409,7,4,2,9,11,0.7087746994061903,10.81088837236166
410,7,5,2,9,12,0.66921133796374,11.963252909481525
411,7,5,2,9,12,0.674217070142428,10.360505431890488
412,7,5,2,9,12,0.6446120043595632,10.076108854264021
413,8,3,2,10,11,0.68721604347229,13.260196894407272
414,8,3,2,10,11,0.675161293961785,11.033162008970976
415,8,3,2,10,11,0.6779330562461506,9.940050076693296
416,7,5,2,9,12,0.6808941488464674,10.172871872782707
417,7,4,2,9,11,0.6858042939142748,10.08076872676611
418,7,5,2,9,12,0.6691061134139696,11.4250797778368
419,7,5,2,9,12,0.6620304932196935,12.043988797813654
420,7,5,2,9,12,0.6426593065261841,11.368881911039352
421,8,4,2,10,12,0.6451229875286421,10.092406999319792
422,8,4,2,10,12,0.645875779290994,9.790870826691389
423,8,5,2,10,13,0.6338876439974859,11.742127127945423
424,8,3,2,10,11,0.6770870550112291,12.762316036969423
425,8,2,2,10,10,0.7113665282726288,9.950666222721338
426,8,4,3,11,12,0.6364165395498276,10.82315482199192
427,8,5,2,10,13,0.6224211385616889,9.424563962966204
428,8,4,4,12,12,0.6842166806260744,11.102384887635708
429,8,4,4,12,12,0.7113579461971918,10.26926375925541
430,8,3,4,12,11,0.719792059876702,9.22436686232686
431,8,4,3,11,12,0.6445602228244146,14.793457929044962
432,9,6,2,11,15,0.6124705533186595,9.256611112505198
433,9,5,1,10,14,0.6147671214171818,10.003708768635988
434,7,9,3,10,16,0.6100662015378475,10.103997774422169
435,8,8,2,10,16,0.6151158679276705,12.446645647287369
436,6,9,2,8,15,0.6334514220555624,11.651996988803148
437,7,7,1,8,14,0.6321591692311423,12.308804783970118
438,6,5,3,9,11,0.6859904446385123,10.648582130670547
439,6,6,2,8,12,0.6547835096716881,11.37588918209076
440,6,4,2,8,10,0.6925355881452561,11.258661281317472
441,5,6,2,7,11,0.7433826110579751,10.232964996248484
442,7,4,0,7,11,0.6968861547383395,10.244243778288364
443,8,5,0,8,13,0.615069336616076,10.439620818942785
444,9,3,0,9,12,0.7045637418826421,10.755362920463085
445,9,3,2,11,12,0.6846564014752706,11.239415965974331
446,8,7,2,10,15,0.6360620240370433,10.64653741195798
447,8,8,2,10,16,0.6242558304220438,10.264345444738865
448,7,9,2,9,16,0.6371785774827003,9.54862218350172
449,8,5,2,10,13,0.6592027957622821,12.862768955528736
450,8,8,0,8,16,0.604640418663621,15.362082049250603
451,8,5,2,10,13,0.6667221188545227,11.65299816057086
452,7,5,3,10,12,0.7350544085105261,11.052340734750032
453,7,7,3,10,14,0.630213554416384,9.34065505862236
454,6,5,3,9,11,0.7502846609462391,11.098572984337807
455,8,6,2,10,14,0.636590280703136,9.346713311970234
456,8,6,1,9,14,0.6108076125383377,9.529929142445326
457,6,8,2,8,14,0.6186203914029258,18.006375059485435
458,5,7,3,8,12,0.6613976210355759,16.599655151367188
459,6,6,3,9,12,0.674740788837274,13.906965032219887
460,7,7,3,10,14,0.626880366887365,16.819826792925596
461,6,6,4,10,12,0.7227988714973131,14.362263027578592
462,7,6,3,10,13,0.6880544997178591,18.42712704092264
463,8,5,4,12,13,0.7118783822426429,16.16128394380212
